website,city,name,zip,started,accredited,bbb_url,phone,state,contact/0/contacts,contact/1/contacts,bbb_opened,email,alternates,rating,host_email/0,host_email/1,management/0/managers,entity_type,categories/0/categories,host_email/2,has_fb,contact/2/contacts,contact/3/contacts,contact/4/contacts,host_email/3,host_email/4,host_email/5,host_email/6,host_email/7,host_email/8,host_email/9,host_email/10,host_email/11,host_email/12,host_email/13,host_email/14,host_email/15,host_email/16,url,address,management/0/manager,management/1/manager,management/2/manager,management/3/manager,management/4/manager,management/5/manager,management/6/manager,management/7/manager,management/8/manager,categories/1/categories,categories/2/categories,categories/3/categories,categories/4/categories,categories/5/categories,categories/6/categories,categories/7/categories,management/9/manager,management/10/manager,management/11/manager,categories/8/categories,categories/9/categories,categories/10/categories,categories/11/categories,categories/12/categories,categories/13/categories,categories/14/categories,categories/15/categories,management/0/management,management/1/management,management/2/management,categories/16/categories,categories/17/categories,categories/18/categories,categories/19/categories,categories/20/categories,categories/21/categories,categories/22/categories,categories/23/categories,categories/24/categories,management/3/management,management/4/management,management/12/manager,management/13/manager,management/14/manager,categories/25/categories,categories/26/categories,categories/27/categories,categories/28/categories,categories/29/categories,categories/30/categories,categories/31/categories,categories/32/categories,categories/33/categories,categories/34/categories,categories/35/categories,categories/36/categories,management/15/manager,management/16/manager,management/17/manager,management/18/manager,management/5/management,categories/37/categories,host_email/17,management/6/management,management/7/management
,,Lane's Moving & Storage Inc.,,,,http://www.bbb.org/lima/business-reviews/movers/lanes-moving-and-storage-in-lima-oh-1409,,,,,3,,,A+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.akterminals.com,Anchorage,Alaska Terminals Inc,99518,,1986,http://www.bbb.org/alaska/business-reviews/movers/alaska-terminals-inc-in-anchorage-ak-10510,907-349-6657,AK,,,,NULL,,,,,,,,,Facebook,,,,,,,,,,,,,,,,,,,400 W 70th Ave Ste 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.happmovers.com,Glenview,http://www.happmovers.com,60025,,2015,http://www.happmovers.com/,847-724-3353,IL,,,,NULL,,,,,,,,,Facebook,,,,,,,,,,,,,,,,,,,2942 Glenview Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.smithdray.com,Greenville,Smith Dray Line & Storage Company Inc,29611,1/1/11,1997,http://www.bbb.org/upstatesc/business-reviews/movers/smith-dray-line-storage-company-inc-in-greenville-sc-7000872,864-269-3696,SC,"Principal: Mr. Scot Singletary, General Manager","Customer Contact: Mr. Michael Waldrop, National Account Sales and Business Development",29-Jul-96,NULL,Movers,A+,,,,,Corporation,,Facebook,,,,,,,,,,,,,,,,,,,320 Frontage Road,"BBB file opened: July 29, 1996",1/1/11,"Mr. Scot Singletary, General Manager","Mr. Bill Turrentine, President","Mr. Sam Turrentine, C.E.O.","Mr. Michael Waldrop, National Account Sales and Business Development",Smith Dray Line & Storage Company Inc,ITS,Go Mini's,Movers,Office Furniture & Equipment - Installation,Storage Units - Portable,,,,,Movers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.lemkaumoving.com,Westbury,http://www.lemkaumoving.com,11590,,1996,http://www.lemkaumoving.com/,516-333-1340,NY,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,252 Wilson Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.twomenandatruck.com/movers-in-savannah-georgia,Pooler,http://www.twomenandatruck.com/movers-in-savannah-georgia,31322,,2009,http://www.twomenandatruck.com/movers-in-savannah-georgia,912-966-0600,GA,,,,NULL,,,info0261@twomen.com,,,,,,,,,,,,,,,,,,,,,,,,,135 Eason Dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://fasttimemovers.com,Sacramento,Fast Time Movers,95822,10/3/14,2015,http://www.bbb.org/sacramento/business-reviews/movers/fast-time-movers-in-sacramento-ca-90022082,916-529-2365,CA,"Principal: Mr. Tlaloc Vallejo, Owner",,6-Oct-15,NULL,,A-,,,,Sole Proprietorship,Movers,,,,,,,,,,,,,,,,,,,,,1454 64th Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.carolinamovingstorage.com,Beaufort,Carolina Moving & Storage,29906,6/1/59,2014,http://www.bbb.org/north-east-florida/business-reviews/moving-and-storage-company/carolina-moving-storage-in-beaufort-sc-235945993,843-524-5800,SC,"Customer Contact: Ms. Susan Neal, Secretary",,5-Jan-98,NULL,MOVING AND STORAGE,A+,,,,,The number is 2196.,,Facebook,,,,,,,,,,,,,,,,,,,10 Neil Rd,"BBB file opened: January 05, 1998",6/1/59,Business started locally: 06/01/1959,Business incorporated 06/01/1959 in SC,"Ms. Susan Neal, Secretary",Larsen & Neal Inc.,MOVING AND STORAGE,,,The number is 70719.,Corporation,Moving & Storage Company,Packing & Crating Service,Storage Units - Household & Commercial,"Moving Assistance - Packing, Unpacking, Organizing",Movers,,,,Movers - Office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://advancerelocationexperts.com,Bellevue,Advance Relocation Experts,98008,,2015,http://www.bbb.org/western-washington/business-reviews/movers/advance-relocation-experts-in-bellevue-wa-37003130,206-391-0204,WA,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211 162nd Ave NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Smooth Move,,,,http://www.bbb.org/charlotte/business-reviews/movers/smooth-move-in-rock-hill-sc-381433,,,,,2,,,A+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.murphymovers.com,Brewster,"John C. Murphy Moving & Storage, Inc.",10509,4/1/90,1994,http://www.bbb.org/new-york-city/business-reviews/movers/john-c-murphy-moving-storage-inc-in-brewster-ny-25916,800-966-3518,NY,"Principal: Mr. John C. Murphy, President",,22-Apr-09,NULL,,A+,,,,,Corporation,,,,,,,,,,,,,,,,,,,,,20 Branch Rd,"BBB file opened: April 22, 2009",4/1/90,Business incorporated 01/04/1990 in NY,"Mr. John C. Murphy, President",Murphy Moving & Storage,,,,,MOVERS,STORAGE-HOUSEHOLD & COMMERCIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.advanced-movers.com,Albuquerque,http://www.advanced-movers.com,87112,,2006,http://www.advanced-movers.com/,505-235-1119,NM,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,32 Lakeshore Dr NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.allmysons.com/rhodeisland/index.aspx,Attleboro,http://www.allmysons.com/rhodeisland/index.aspx,2703,,2013,http://www.allmysons.com/rhodeisland/index.aspx,401-854-1500,MA,,,,NULL,,,rwignall@allmysons.com,,,,,,Facebook,,,,,,,,,,,,,,,,,,,685 Washington St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.manwithavanmovingcompany.com,Verona,http://www.manwithavanmovingcompany.com,7044,,2008,http://www.manwithavanmovingcompany.com/,973-650-0174,NJ,,,,NULL,,,bill@manwithavaninc.com,,,,,,,,,,,,,,,,,,,,,,,,,25 Pompton Ave Ste 101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.Localmovers.net,Jacksonville,http://www.Localmovers.net,32211,,2011,http://www.localmovers.net/,904-724-6683,FL,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,6825 Arlington Expy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.jmmovingtwoguys.com,Anderson,http://www.jmmovingtwoguys.com,46013,,2004,http://www.jmmovingtwoguys.com/,765-649-6686,IN,,,,NULL,,,2guysjmitchell@sbcglobal.net,,,,,,,,,,,,,,,,,,,,,,,,,5730 Martin Luther King Boulevard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.Localmovers.net,Jacksonville,Royal Moving and Storage Company,32211,,2011,http://www.bbb.org/north-east-florida/business-reviews/movers/royal-moving-and-storage-company-in-jacksonville-fl-2111,904-724-6683,FL,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,6825 Arlington Expy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.kidgloveinc.com/,Scottsdale,"Kid Glove, Inc.",85260,12/1/86,1994,http://www.bbb.org/phoenix/business-reviews/movers/kid-glove-inc-in-scottsdale-az-10002500,480-948-2442,AZ,"Principal: Mr. Dave Fulwider, President",,1-Feb-87,NULL,,A+,kim@kidgloveaz.com,,,Association,Movers,,,,,,,,,,,,,,,,,,,,,8340 E. Evans Road,"Mrs. Kim Fulwider, Secretary",,,,,,,,,Moving & Storage Company,Delivery Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.mainstreetmovers.com,Irvington,http://www.mainstreetmovers.com,7111,,2013,http://www.mainstreetmovers.com/,973-732-3700,NJ,,,,NULL,,,movinginfo@mainstreetmovers.com,,,,,,,,,,,,,,,,,,,,,,,,,708 South 21st Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.movingaustintexas.com,Austin,http://www.movingaustintexas.com,78724,,2015,http://www.movingaustintexas.com/,512-865-7956,TX,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.crosstownmovers.net,Boise,http://www.crosstownmovers.net,83704,,2002,http://www.crosstownmovers.net/,208-378-0226,ID,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419 N. Eldorado St.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.dibblemoving.com,Lombard,Dibble Moving & Storage,60148,2/1/02,2003,http://www.bbb.org/chicago/business-reviews/movers/dibble-moving-storage-in-lombard-il-12001862,630-889-9999,IL,"Principal: Mr. Randy Dibble, President/Owner",,1-Feb-02,NULL,,A+,cantonmoveitnow@gmail.com,,,,Corporation,,,,,,,,,,,,,,,,,,,,,262 Eisenhower Ln N,"BBB file opened: February 01, 2002",2/1/02,Business started locally: 02/01/2002,Business incorporated 02/25/2002 in IL,"Mr. Randy Dibble, President/Owner",,,,,Movers,Moving & Storage Company,Used Household and Office Goods Moving (NAICS: 484210),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.move4lessllc.com,Bedford,"Move For Less, LLC",44146,2/1/10,2012,http://www.bbb.org/cleveland/business-reviews/movers/move-for-less-llc-in-bedford-oh-92007991,216-678-0002,OH,"Principal: Mr. Terrance L. Myers, Owner",,2-Feb-12,NULL,,A+,info@move4lessllc.com,,,,Limited Liability Company (LLC),,,,,,,,,,,,,,,,,,,,,5450 Omega Ave Ste 6,"BBB file opened: February 02, 2012",2/1/10,Business incorporated 02/19/2010 in OH,"Mr. Terrance L. Myers, Owner",Moving Household Goods in Ohio,,,,,Movers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hawaiipianomoving.com,Honolulu,Hawaii Piano & Household Moving Inc.,96815,8/21/03,2015,http://www.bbb.org/hawaii/business-reviews/movers/hawaii-piano-household-moving-inc-in-honolulu-hi-39000399,808-922-8825,HI,Customer Contact: Mr. Richard Battles,"Principal: Mr. John R. Darrah, President",5-Apr-93,NULL,MOVING/MOVERS,A+,hawaiipiano@hawaiiantel.net,,,,The number is DOT 1333671.,,,,,,,,,,,,,,,,,,,,,441 Lewers St Apt 501,"BBB file opened: April 05, 1993",8/21/03,Business started locally: 08/21/2003,Business incorporated 08/21/2003 in HI,"Mr. John R. Darrah, President",Mr. Richard Battles,Mr. Bobby Darrah,COST-EFFECTIVE MOVE,MOVING COMPANIES,The number is PUC 266-C.,The number is W20382374-01.,The number is 205424 D1.,Corporation,Movers,Movers - Office,Moving Services - Labor & Materials,MOVING/MOVERS,,,Piano & Organ Moving,Moving & Storage Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.premier-mayflower.com,Novi,http://www.premier-mayflower.com,48375,,2004,http://www.premier-mayflower.com/,800-863-5161,MI,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,45200 Grand River Ave.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.commercialmovers.com,West Chester,http://www.commercialmovers.com,45246,,1996,http://www.commercialmovers.com/,513-772-9591,OH,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,9930 Princeton Glendale Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.meant2bemovers.com,East Hartford,http://www.meant2bemovers.com,6118,,2013,http://www.meant2bemovers.com/,860-338-7840,CT,,,,NULL,,,,,,,,,Facebook,,,,,,,,,,,,,,,,,,,219 Forest St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Windsor,J & C Moving LLC,6095,4/2/08,,http://www.bbb.org/connecticut/business-reviews/movers/j-c-moving-llc-in-windsor-ct-87069515,860-573-1901,CT,"Principal: Mr. Christopher A. Cabral, Member",,8-Sep-09,,,A+,,,,,Limited Liability Company (LLC),,,,,,,,,,,,,,,,,,,,,587 Prospect Hill Rd,"BBB file opened: September 08, 2009",4/2/08,Business started locally: 04/02/2008,Business incorporated 04/02/2008 in CT,"Mr. Christopher A. Cabral, Member",,,,,Movers,Moving Services - Labor & Materials,Relocation Service,Used Household and Office Goods Moving (NAICS: 484210),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.larsen-transfer.com/,Richland,http://www.larsen-transfer.com/,99352,,2002,http://www.larsen-transfer.com/,509-943-9139,WA,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,220 Wellhouse Loop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.uniontransfer.net,Madison,http://www.uniontransfer.net,53718,,,http://www.uniontransfer.net/,608-838-5940,WI,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,5034 Voges Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.akterminals.com,Anchorage,http://www.akterminals.com,99518,,1986,http://www.akterminals.com/,907-349-6657,AK,,,,NULL,,,,,,,,,Facebook,,,,,,,,,,,,,,,,,,,400 W 70th Ave Ste 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.royalhawaiianmovers.com,Honolulu,"Royal Hawaiian Movers, Inc.",96819,5/7/82,1989,http://www.bbb.org/hawaii/business-reviews/trucking/royal-hawaiian-movers-inc-in-honolulu-hi-6002,808-833-1611,HI,"Customer Contact: Mr. Ross A. Amparo, Vice President","Principal: Mr. Edward Wong, President",17-Nov-89,NULL,MOVING/MOVERS,A+,,,,,The number is 85-C.,,,,,,,,,,,,,,,,,,,,,3017 Ualena St,"BBB file opened: November 17, 1989",5/7/82,Business started locally: 05/07/1982,Business incorporated 05/07/1982 in NV,"Mr. Edward Wong, President","Mr. Ross A. Amparo, Vice President","Mr. Reid Miura, Vice-President","Mr. Michael Nason, GM Maui","Ms. Melanie Zaime-Higashi, GM Kauai",The number is W20344442-01.,The number is US DOT 227698.,Corporation,Trucking,Transportation Services,Movers,,COST-EFFECTIVE MOVE,MOVING COMPANIES,MOVING/MOVERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.danddstorageandmoving.com,Covington,D & D Storage & Moving LLC.,41015,1/1/68,2003,http://www.bbb.org/cincinnati/business-reviews/movers/d-d-storage-moving-llc-in-covington-ky-3005523,859-291-5960,KY,"Principal: Mr. Dave Kroeger, Owner",,14-Nov-03,NULL,,A+,,,,,Limited Liability Company (LLC),,,,,,,,,,,,,,,,,,,,,140 W 38th St,"Moving & Storage, Local",,,,,,,,,Movers,Moving & Storage Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.burrowsmoving.com,Chicago,"Burrows Moving Co., Inc.",60626,1/1/72,1994,http://www.bbb.org/chicago/business-reviews/movers/burrows-moving-co-inc-in-chicago-il-40000440,773-274-5500,IL,"Principal: Mr. Mike Dobrov, Owner",,26-Apr-94,NULL,"Chicago & surrounding suburbs, long-distance",A+,sales@burrowsmoving.com,,,,Corporation,,,,,,,,,,,,,,,,,,,,,6542 N Clark St,"BBB file opened: April 26, 1994",1/1/72,Business started locally: 01/01/1972,"Mr. Mike Dobrov, Owner","Mr. Walter Burrows, Owner","Mr. Victor Levin, Owner","Chicago & surrounding suburbs, long-distance",,,Movers,Piano & Organ Moving,Moving & Storage Company,Used Household and Office Goods Moving (NAICS: 484210),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.gopackagingstore.com,Roanoke,http://www.gopackagingstore.com,24018,,2015,http://www.gopackagingstore.com/,540-772-0999,VA,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,3916 Brambleton Ave.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.allied.com,Westmont,"Allied Van Lines, Inc.",60559,4/24/28,2007,http://www.bbb.org/chicago/business-reviews/movers/allied-van-lines-inc-in-westmont-il-19002942,260-429-2511,IL,"Customer Contact: Ms. M. Bridget Kelly, Assistant to the President",,25-Jul-41,NULL,Allied International,,example@email.com,,,,Corporation,,,,,,,,,,,,,,,,,,,,,700 Oakmont Lane,"BBB file opened: July 25, 1941",4/24/28,Business started locally: 04/24/1928,Allied International,,,,,,Movers,Relocation Service,Moving & Storage Company,Used Household and Office Goods Moving (NAICS: 484210),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://midnightmoversworld.com,Braintree,"Midnight Movers, LLC",2184,,2013,http://www.bbb.org/boston/business-reviews/movers/midnight-movers-llc-in-braintree-ma-133385,857-417-3192,MA,,,,NULL,,,midnightmoversworld@yahoo.com,,,,,,Facebook,,,,,,,,,,,,,,,,,,,84 Arnold St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.earthrelocation.com,Jersey City,"Earth Relocation, Inc.",7302,3/1/11,2012,http://www.bbb.org/new-jersey/business-reviews/relocation-service/earth-relocation-inc-in-jersey-city-nj-90122679,855-553-2784,NJ,"Principal: Mrs. Falguni Patel, President",,1-Sep-11,NULL,,A-,info@earthrelocation.com,,,Corporation,Relocation Service,,,,,,,,,,,,,,,,,,,,,239 Washington St Ste 404,"BBB file opened: September 01, 2011",3/1/11,Business incorporated 03/03/2011 in NJ,"Mrs. Falguni Patel, President","A cancellation must be confirmed via email or fax within six business days of a scheduled pick-up date in order to be eligible for a deposit refund. Refunds are processed wihtin thirty days after cancellation is confirmed.
Cancellation Policy:
* Within five business days, Applicable charges of merchant fees and Fifty percent of the payment deposit.
* Within six or more business days, Refund of full payment less merchant fees will be applicable if any.",,,,,Movers,Deep Sea Freight Transportation (NAICS: 483111),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.mylocalpods.com/,Oxnard,http://www.mylocalpods.com/,93030,,2005,http://www.mylocalpods.com/,805-644-6503,CA,,,,NULL,,,,,,,,,Facebook,,,,,,,,,,,,,,,,,,,301 South Rose Avenue Suite 104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.tricityvanandstorage.com,Louisville,Tri City Van & Storage,40208,1/1/52,1981,http://www.bbb.org/louisville/business-reviews/movers/tri-city-van-storage-in-louisville-ky-6314,502-635-6811,KY,"Principal: Mr. Terry Powers, President","Customer Contact: Ms. Debbie Taylor, Administrator",1-Apr-78,NULL,"TDP, Inc.",A+,,,,,Corporation,,,,,,,,,,,,,,,,,,,,,632 Industry Road,"BBB file opened: April 01, 1978",1/1/52,Business incorporated 01/01/1980 in KY,"Mr. Terry Powers, President","Debbie Klinglesmith, Billing Clerk","Ms. Debbie Taylor, Administrator",Pangburn Moving & Storage,"TDP, Inc.",,MOVERS,STORAGE UNITS-HOUSEHOLD & COMMERCIAL,Interstate Agent for: Wheaton Worldwide Moving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.atlasLM.com,Columbus,http://www.atlasLM.com,43223,,2000,http://www.atlaslm.com/,614-275-2997,OH,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,845 Harrisburg Pike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.southjerseymoving.com,Blackwood,http://www.southjerseymoving.com,8012,,2015,http://www.southjerseymoving.com/,856-784-7477,NJ,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,720 S Black Horse Pike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bennysmoving.com,Watertown,Benny's Moving & Storage,2472,1/1/92,1992,http://www.bbb.org/boston/business-reviews/movers/benny-s-moving-storage-in-watertown-ma-47611,800-286-9959,MA,"Principal: Mr. David Abotbool, President",,17-Sep-92,NULL,Moving,A+,info@bennysmoving.com,,,,The number is 29451.,,,,,,,,,,,,,,,,,,,,,10 Bridge St,0,Hiring a Mover - 5 Tips - Video,Moving,,,,,,,The number is 580600.,Corporation,MOVERS,Used Household and Office Goods Moving (NAICS: 484210),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.allmysons.com/Corpus,Corpus Christi,"All My Sons Moving & Storage of Corpus Christi, Inc.",78401,2/12/07,2011,http://www.bbb.org/central-texas/business-reviews/movers/all-my-sons-moving-storage-of-corpus-christi-inc-in-corpus-christi-tx-137123,361-883-1372,TX,"Principal: Mr. Stephen Staffieri, Owner",,1-Jun-07,NULL,,A-,rwignall@allmysons.com,,,,Corporation,,,,,,,,,,,,,,,,,,,,,210 N Brownlee Blvd,Regulatory Information,,,,,,,,,Movers,Movers - Office,Movers - International,Moving Services - Labor & Materials,Moving Supplies,Piano & Organ Moving,Boxes - Corrugated & Fiber,,,,Moving & Storage Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.busybeemovers.com,Indianapolis,http://www.busybeemovers.com,46217,,1994,http://www.busybeemovers.com/,317-783-2618,IN,,,,NULL,,,info@movewitharmstrong.com,,,,,,,,,,,,,,,,,,,,,,,,,6148 S Belmont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.moishes.com,Jersey City,Moishe's Moving Systems,7310,1/1/93,2014,http://www.bbb.org/new-jersey/business-reviews/movers/moishe-s-moving-systems-in-jersey-city-nj-10002632,201-659-2801,NJ,"Principal: Mr. Alon Livne, Customer Service Manager",,22-May-03,NULL,Mana Contemporary,A+,info@moishes.com,,,,The number is 39PM00086500.,,,,,,,,,,,,,,,,,,,,,227 Coles St,"BBB file opened: May 22, 2003",1/1/93,Business incorporated 01/01/1993 in NJ,"Mr. Alon Livne, Customer Service Manager","Guarantee Wine Storage, Inc.",GRM Document Management,Moishe's Mobile Storage,Mana Contemporary,,The number is 587098.,Limited Liability Company (LLC),Movers,Used Household and Office Goods Moving (NAICS: 484210),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.americanredball.com,Seattle,American Red Ball International Inc,98115,1/1/68,1993,http://www.bbb.org/western-washington/business-reviews/movers/american-red-ball-international-inc-in-seattle-wa-511639,206-526-1730,WA,"Principal: Mr. Jim Gaw, Vice President/General Manager",,5-Feb-91,NULL,,A+,knunn@americarnedball.com,sales@americanredball.com,,,Corporation,,,,,,,,,,,,,,,,,,,,,9750 3rd Ave NE Ste 200,"Ms. Laura Hatton, VP of International Commercial Operations",,,,,,,,,Movers,Trucking,Relocation Service,Freight Forwarding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://statewidemovingco.com,Hightstown,"State-Wide Moving & Storage Co., Inc.",8520,,2006,http://www.bbb.org/new-jersey/business-reviews/movers/state-wide-moving-storage-co-inc-in-hightstown-nj-11003604,609-443-0756,NJ,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,133 Broad St Ste A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.mesamoving.com,Boise,Mesa Moving & Storage Inc.,83716,1/1/43,1962,http://www.bbb.org/snakeriver/business-reviews/movers/mesa-moving-storage-inc-in-boise-id-11052,208-336-7000,ID,"Principal: Mr. Mike Joseph, General Manager",,1-Apr-62,NULL,,A+,,,,MOVERS,,,,,,,,,,,,,,,,,,,,,,7600 S Eisenman Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mr. Mike Joseph, General Manager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.allaroundmovinginc.com,Romulus,"All Around Moving, Inc.",48174,3/1/84,2006,http://www.bbb.org/detroit/business-reviews/movers/all-around-moving-inc-in-romulus-mi-12000601,734-941-2280,MI,"Principal: Ms. Cheryl Simpson, Owner",,30-Jan-91,NULL,,A+,,,,,Corporation,,,,,,,,,,,,,,,,,,,,,14715 Five M Center Dr,"BBB file opened: January 30, 1991",3/1/84,"Ms. Cheryl Simpson, Owner",All Around Moving Co.,All-Around Moving & Storage,,,,,Movers,Moving Services - Labor & Materials,Piano & Organ Moving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
